Time;20230815_CLBGA_PER2_1;20230815_CLBGA_PER2_2;20230815_CLBGA_PER2_3;20230815_IMR5_PER2_1;20230815_IMR5_PER2_2;20230815_IMR5_PER2_3;20230815_NGP_PER2_1;20230815_NGP_PER2_2;20230815_NGP_PER2_3;20230815_SKNBE_PER2_1;20230815_SKNBE_PER2_2;20230815_SKNBE_PER2_3;20230815_SKNSH_PER2_1;20230808_CLBGA_PER2_1;20230808_CLBGA_PER2_2;20230808_CLBGA_PER2_3;20230808_NGP_PER2_1;20230808_NGP_PER2_2;20230808_NGP_PER2_3;20230808_SKNAS_PER2_1;20230808_SKNAS_PER2_2;20230808_SKNBE_PER2_1;20230808_SKNBE_PER2_2;20230808_SKNBE_PER2_3;20230808_SKNSH_PER2_1;20230808_SKNSH_PER2_2;20230808_SKNSH_PER2_3;20220705_GIMEN_PER2_1;20220705_GIMEN_PER2_2;20220705_GIMEN_PER2_3;20220705_Kelly_PER2_1;20220705_Kelly_PER2_2;20220705_Kelly_PER2_3;20220705_SY5Y_PER2_1;20220705_SY5Y_PER2_2;20220628_Kelly_PER2_1;20220628_Kelly_PER2_2;20220628_Kelly_PER2_3;20210601_SY5Y_PER2_1;20210601_SY5Y_PER2_2;20210601_SY5Y_PER2_3;20210309_IMR5_PER2_1;20210309_IMR5_PER2_2;20210309_IMR5_PER2_3
70.6667;2183.35;1962.07;1859.85;500.384;502.553;662.37;19377.4;18083.8;18564.5;50.4404;28.4562;62.978;1675.76;1825.34;1504.5;1293.65;18275.2;9957.87;10424.5;1539.64;2434.06;54.5727;22.1777;72.9622;1300.69;1068.11;1439.6;152.356;207.752;143.672;10.6834;36.494;13.6146;952.907;699.961;22.7204;62.2453;28.4344;52.2911;24.8657;72.0972;133.491;334.169;198.234
70.8333;2196.46;1969.83;1853.19;504.405;502.99;662.692;19436.3;18111.8;18509.6;50.9451;27.3562;62.0422;1676.2;1812.08;1506.51;1296.85;18266.1;9982.77;10340.3;1553.76;2443.24;57.1118;21.7669;73.9017;1293.26;1065.65;1433.39;152.614;209.288;143.137;10.6124;36.8805;13.3771;942.706;689.833;23.0925;60.2625;28.2365;55.4739;26.654;71.8466;128.46;337.064;196.61
71;2211.96;1972.02;1864.03;502.742;507.31;664.249;19486.7;18042.4;18257.3;51.5483;25.8603;61.6578;1667.86;1836.18;1512.32;1299.66;18244.2;10015.3;10369.6;1553.96;2466.79;54.4671;22.8505;75.2766;1293.3;1061.27;1420.69;150.833;207.801;142.598;11.0852;35.8043;14.5057;924.258;670.388;23.1082;61.6975;28.0688;55.2905;24.5147;74.3885;131.796;336.098;198.262
71.1667;2218.2;1975.53;1872.76;503.702;508.386;673.683;19369.5;17989.8;18122.7;50.9112;27.0941;64.14;1660.93;1827.29;1506.43;1294.13;18227;10039.5;10318.9;1559.65;2473.13;54.7561;22.3804;73.0082;1285.93;1057.25;1427.58;148.009;212.598;143.829;11.6636;36.8833;14.7741;907.4;653.973;23.2669;60.9549;27.8835;54.5022;25.3874;73.1278;130.92;334.829;193.789
71.3333;2216.55;1981.42;1869.53;504.936;510.093;666.468;19317.9;17774.8;17921.3;51.7919;28.1913;62.5245;1669.78;1840.21;1517.95;1299.81;18233.6;10032.9;10302.3;1568.36;2465.06;52.6583;22.6415;73.4632;1276.01;1050.89;1417.56;150.875;209.73;139.37;11.0725;36.8646;14.5453;895.666;638.249;22.9753;61.1246;27.7237;54.6233;24.6915;73.0189;131.69;340.804;201.527
71.5;2226.3;1999.13;1871.05;508.361;504.341;670.795;19261.8;17524.6;17682.8;51.8011;26.7465;62.6051;1665.76;1841.1;1517.89;1295.44;18274.7;10064.7;10317.3;1579.2;2471.33;54.3066;21.8283;74.5644;1276.5;1045.83;1416.28;148.172;207.27;138.468;11.0177;35.6154;14.5537;881.124;627.353;23.2397;61.9611;27.889;55.1103;26.101;73.8235;134.93;334.464;196.278
71.6667;2235.01;1995.86;1880.8;504.244;514.909;667.368;19036.5;17260.2;17492.8;50.8162;28.293;62.1635;1660.88;1830.35;1526.34;1292.67;18304.5;10079.9;10258.1;1579.88;2483.24;56.4684;21.8822;71.5043;1268.55;1056.88;1413.75;150.594;204.919;142.828;10.1797;36.0205;12.8338;874.043;614.217;22.6327;60.617;27.2962;56.7382;25.7453;75.6259;130.836;339.602;198.328
71.8333;2231.44;2011.21;1887.63;514.101;514.037;665.859;18646.3;17141.4;17332.4;49.6053;26.7353;65.554;1667.02;1847.7;1530.63;1309.25;18333;10062.4;10282.2;1581.53;2478.48;55.8061;22.5576;72.9582;1268.48;1043.36;1401;149.239;203.349;140.627;10.2544;36.8669;14.4188;852.477;600.989;23.4509;61.9151;27.553;56.625;25.1682;73.8028;132.21;339.708;196.589
72;2252.89;2017.76;1894.12;509.244;515.099;679.76;18703;17037.3;17172.3;51.4361;27.0282;62.3648;1652.21;1851.86;1537.47;1301.62;18322;10126.8;10226.1;1598.92;2496.91;54.7633;22.2876;73.9704;1257.79;1037.9;1408.62;147.458;205.288;138.073;11.0267;35.8986;14.2001;840.669;572.799;24.1665;63.03;28.3111;55.7366;25.4886;75.4475;134.723;338.593;196.794
72.1667;2246.78;2007.83;1903.64;510.63;517.387;678.47;18775.9;16841.1;17149.4;49.8671;27.1628;62.6971;1659.1;1845.14;1543.76;1307.36;18349;10127.1;10238.7;1593.74;2495.42;55.6241;22.6788;72.9223;1255.76;1043.87;1398.08;147.31;203.752;137.324;11.1484;37.076;13.114;825.315;569.551;23.1094;63.2628;27.7041;55.1283;25.9999;76.3032;131.165;338.611;195.57
72.3333;2256.28;2014.79;1896.15;515.303;517.965;675.557;18757.4;16703.9;17137.7;51.1836;26.511;63.5142;1649.49;1862.44;1552.87;1309.32;18452.6;10178.9;10243.2;1608.78;2520.23;52.9876;22.8809;74.0665;1247.86;1041.3;1397.87;146.055;206.587;140.437;10.4948;37.76;14.2748;813.102;546.908;23.2712;59.2475;28.5303;53.9022;25.6798;74.3755;134.572;339.195;196.182
72.5;2258.09;2025.46;1904.18;510.895;519.653;683.74;18603.9;16584.7;17083.1;49.729;26.8128;62.837;1654.29;1860.51;1539.28;1311.46;18490.9;10191;10275;1608.21;2517.78;55.9175;22.6089;73.4298;1244.08;1042.14;1385.21;147.265;202.888;138.075;11.2233;36.7442;13.5201;805.138;540.557;23.2264;62.2338;27.6893;53.6407;25.968;74.751;134.408;343.255;197.603
72.6667;2261.61;2028.21;1910.1;510.005;517.656;683.026;18465.4;16539.9;17050.4;52.4552;25.8751;62.5544;1652.13;1857;1546.54;1304.97;18461.6;10220.8;10261.6;1614.84;2526.75;55.2166;22.4006;73.1863;1238.6;1036.68;1386.41;144.952;201.205;137.317;10.7553;38.2477;14.1844;782.784;520.548;23.077;61.2975;29.1934;55.461;26.186;77.563;132.771;343.516;198.496
72.8333;2271.24;2039.33;1906.53;515.555;519.625;683.684;18236.5;16431.7;16955.9;50.4109;27.4952;62.52;1654.33;1848.49;1556.95;1311.52;18444.6;10208.6;10274.6;1619.94;2528.44;56.2273;21.964;75.1344;1246.93;1042.63;1376.43;143.53;202.896;133.655;10.6516;37.6853;13.5934;779.837;509.025;22.1652;62.7596;28.2273;55.8006;25.5613;75.5647;134.74;343.1;199.674
73;2296.11;2034.4;1926.03;522.106;521.361;684.019;18147.8;16468.6;16864.5;51.8832;26.9839;62.0506;1642.68;1843.47;1555.66;1308.9;18436.5;10242.6;10233.5;1614;2561.31;54.9541;22.3157;75.4295;1235.79;1031.2;1380.81;141.357;203.078;138.059;10.8852;36.5996;14.8094;761.308;494.274;23.2152;60.974;29.2042;54.654;25.6358;73.0668;134.805;343.08;199.374
73.1667;2297.08;2038.47;1917.37;514.452;523.92;687.628;17981.4;16458.4;16790.2;48.8921;26.3976;63.6889;1651.28;1833.73;1556.12;1303.24;18419.7;10280.4;10302.6;1629.91;2556.64;56.1045;22.4708;72.0929;1231.94;1025.36;1371.77;141.978;202.131;134.033;10.8007;35.6422;14.2086;746.043;476.521;22.8282;62.3936;28.7448;55.981;26.6576;75.0108;133.51;345.707;197.747
73.3333;2290.65;2034.42;1926.9;517.939;526.836;686.234;17880.1;16483.5;16721.6;51.9725;25.6299;62.013;1646.92;1834.31;1560.12;1314.37;18491.4;10318.5;10335.5;1635.99;2567.56;54.5288;22.5933;73.5181;1223.9;1025.8;1364.94;141.446;199.319;134.396;10.302;36.6088;14.4792;739.812;464.691;23.1282;61.4647;29.2973;57.2125;25.6584;74.7697;134.738;341.344;199.321
73.5;2303.14;2038.68;1928.58;524.511;532.166;689.6;17734.6;16307.1;16655.3;52.0386;26.362;60.7794;1643.97;1831.85;1555.47;1313.23;18430.3;10346;10239.6;1636.56;2583.81;55.1283;23.0409;74.733;1224.16;1028.44;1375.04;140.747;199.492;134.394;10.742;38.3097;14.3508;726.293;452.385;23.4523;62.2265;28.0959;54.2578;26.0286;77.9021;132.968;340.82;200.689
73.6667;2309.54;2042.01;1942.57;514.794;523.226;694.83;17665.2;16200.4;16647.1;51.6888;26.3376;62.4392;1637.18;1844.16;1555.1;1311.29;18513.8;10337.5;10318.5;1656.6;2584.84;53.852;22.1379;74.0247;1225.56;1024.08;1368.41;142.303;197.581;132.039;11.2338;37.0931;12.8898;708.734;440.422;24.0519;62.3565;28.9173;56.323;25.8214;76.9253;135.435;342.431;196.706
73.8333;2322.84;2051.19;1938.78;524.013;531.332;694.991;17601.7;16141.2;16627.5;50.0544;25.8518;59.0813;1645.41;1841.49;1559.07;1314.77;18519.5;10364.9;10219.5;1655.25;2597.86;55.4157;22.0064;73.0387;1213.69;1019.17;1365.5;143.836;197.306;131.412;10.9116;36.5385;14.0041;698.003;431.996;24.061;61.1178;28.2299;55.662;25.0335;76.2123;134.739;342.036;204.197
74;2319.11;2061.75;1951.06;522.55;529.908;696.129;17549.5;15999;16572.4;50.6038;26.0998;61.5908;1633.52;1850.54;1569.93;1320.89;18557;10416.5;10282.3;1662.42;2602.89;54.7525;23.3749;72.955;1209.05;1015.69;1361.44;142.659;196.089;132.986;10.3414;36.8037;13.4516;686.232;416.404;23.8229;60.7251;28.2986;56.5257;24.7512;77.7436;135.886;349.387;203.542
74.1667;2330.8;2050.26;1947.78;524.851;533.732;694.632;17440.3;15796.8;16392;50.9142;26.9555;60.3389;1644.03;1847.17;1573.4;1313.55;18556.9;10439.5;10344.1;1652.39;2620.39;55.9466;22.3122;73.4199;1211;1015.45;1362.74;141.199;196.715;132.196;10.1387;36.9885;13.3501;672.204;401.524;23.9019;59.0861;29.4312;55.2594;26.0218;78.2256;136.507;349.427;202.636
74.3333;2338.93;2068.06;1950.54;527.505;534.605;699.176;17475.8;15639.2;16248.4;49.984;26.2103;63.1553;1643.54;1851.81;1580.94;1324.23;18602;10472;10318.2;1672.32;2621.49;57.9095;22.3439;73.3472;1213.4;1019.25;1356.47;140.487;196.345;130.176;9.88786;36.3207;13.9318;657.632;391.86;22.8249;60.7877;28.7866;55.7484;25.6809;74.6861;135.444;342.702;203.171
74.5;2330.68;2075.99;1965.67;525.41;534.719;702.302;17452.2;15412.3;16211.4;51.1856;27.1356;60.2466;1651.55;1871.54;1576.21;1320.71;18586.6;10497.9;10338.4;1676.23;2643.01;54.8071;22.5711;71.1984;1203.75;1004.87;1356.56;140.396;196.448;132.938;10.8475;36.4985;13.3337;648.623;373.729;23.3309;63.3729;30.4206;58.8447;25.7127;76.3727;136.355;344.167;207.438
74.6667;2335.51;2066.27;1965.86;528.609;534.917;706.108;17425.3;15310;16345.9;49.8015;25.3273;62.7609;1636.82;1857.53;1589.46;1334.57;18588.9;10527.6;10313.5;1685.93;2640.19;55.3775;22.1336;70.4291;1207.34;1015.18;1351.6;138.145;197.609;131.334;10.2779;35.6953;14.2188;634.152;366.838;23.4681;61.8839;28.5125;57.8611;26.4802;76.3053;135.562;343.001;207.351
74.8333;2350.9;2079.05;1965.75;531.008;535.79;702.973;17491.9;15193.8;16462.3;49.2484;26.226;62.8591;1652.39;1854.43;1588.61;1330.2;18692.8;10565.7;10397;1692.46;2655.28;55.7859;22.8358;72.5739;1202.8;1012.55;1343.89;140.291;195.968;131.468;10.4669;38.6171;13.4613;622.161;352.266;23.3161;59.0563;30.064;55.4084;24.6483;74.0682;136.872;345.393;206.01
75;2353.01;2090.82;1962.04;531.001;537.695;699.204;17263.4;15183.3;16621.2;49.6726;26.2569;63.2487;1646.36;1862.56;1585.69;1322.86;18693.3;10592.6;10430.2;1697.37;2661.91;57.0985;23.4099;74.1455;1197.44;1004.51;1339.58;136.85;195.526;129.253;10.4705;35.391;13.7569;608.221;338.276;23.1562;58.9671;29.2648;56.3673;27.0317;74.6811;136.55;346.853;210.083
75.1667;2352.62;2093.64;1967.88;532.53;541.82;706.712;16939.6;15094.9;16545.9;49.2005;25.1266;60.982;1645.86;1870.79;1599.95;1322.59;18742;10593.7;10471.6;1699.29;2669.09;56.2718;22.7253;70.7317;1196.82;1011.49;1338.76;139.296;196.311;131.101;10.8719;36.653;13.1833;601.76;329.792;23.28;61.5511;28.9306;57.3618;25.9246;75.3581;137.862;344.283;209.752
75.3333;2367.37;2097.99;1977.67;534.763;536.063;710.888;16687;14986.5;16446.9;50.5785;26.6736;61.8004;1648.18;1867.39;1607.55;1322.95;18717;10609.6;10459.7;1708.35;2673.24;55.9914;22.9353;75.6558;1201.11;995.867;1343.32;135.559;197.658;128.291;11.1151;38.0966;14.197;587.782;318.081;23.6952;59.7828;29.0673;57.5527;26.0995;77.5474;138.44;351.609;209.319
75.5;2384.43;2102.2;1992.33;531.089;544.401;707.916;16564.4;14948.5;16587;51.5633;26.4247;61.5161;1641.61;1867.19;1605.04;1324.02;18734.8;10680.5;10447.5;1709.07;2703.14;56.4558;21.7461;75.2599;1192.97;1011.34;1346.45;138.617;196.038;129.792;10.858;35.1256;13.9241;578.145;307.853;22.5975;61.0115;27.815;56.7997;26.1278;78.0471;139.665;349.605;212.898
75.6667;2376.49;2103.97;1977.15;535.949;547.594;711.975;16413.1;14895;16492.2;51.0766;28.0725;62.1833;1651.57;1874.43;1601.73;1335.15;18712.9;10680.5;10494;1716.68;2691.45;57.2565;23.2832;75.7371;1189.35;1004.46;1349.5;139.183;194.14;126.411;11.1752;37.697;13.9399;570.561;293.713;22.8928;59.9077;29.2655;55.6788;26.3514;75.8329;138.209;352.494;210.069
75.8333;2383.88;2111.75;1983.23;536.738;544.619;703.257;16377.4;14829;16455.6;50.2836;27.184;61.9333;1665.44;1850.8;1602.85;1323.58;18804.5;10730.9;10452.5;1719.25;2728.08;56.7458;22.7048;74.022;1191.38;1010.69;1341.37;136.198;196.494;126.575;10.6872;37.6561;13.3702;550.714;285.9;23.3568;59.6948;28.483;56.7711;26.5263;75.3273;139.223;353.406;215.438
76;2404.42;2121.48;1997.13;542.829;549.533;714.566;16386.8;14684;16411.5;50.6032;26.6456;61.6953;1657.1;1840.38;1612.69;1332.92;18734.7;10783.6;10440;1723.89;2733.82;56.4167;23.0502;74.037;1191.43;1002.07;1339.24;136.563;193.409;129.381;11.2334;36.746;13.4081;546.934;282.118;22.396;59.7617;28.0927;58.103;25.7264;77.8542;137.083;349.038;215.924
76.1667;2398.64;2131.8;1998.8;533.744;547.477;720.42;16347.7;14578.6;16193.9;50.5267;26.3848;61.5985;1655.36;1843.55;1612.25;1331.82;18862.1;10803.2;10444.9;1737.58;2735.46;56.454;23.3673;74.3816;1183.93;1003.78;1331.4;135.738;192.67;128.659;11.1633;39.0749;14.0788;529.806;264.026;21.9509;59.5066;27.9716;58.7939;26.8638;78.8556;137.427;347.617;215.933
76.3333;2407.06;2132.62;2003.29;536.69;550.813;714.248;16162.2;14413.2;15961.5;48.8838;26.5344;61.6197;1653.29;1854.8;1618.7;1321.44;18892.1;10856.2;10454.5;1734.42;2756.46;57.0354;22.5157;73.2504;1186.17;996.732;1334.45;136.751;193.116;130.259;10.8991;37.9566;14.1149;519.316;253.431;23.8709;60.8213;28.1095;58.0797;26.5529;76.4988;139.246;354.388;217.601
76.5;2420.74;2125.07;2000.65;540.701;552.581;724.383;16039.6;14313.2;15776.7;50.275;26.0511;62.811;1645.74;1851.54;1613.79;1327.72;18930.3;10890.3;10422.3;1753.27;2760.14;55.5628;22.7725;74.2337;1182.96;1010.76;1329.39;135.022;193.093;126.742;11.3527;36.0702;14.4046;514.084;247.296;22.6517;58.7955;27.5339;55.7627;26.1048;81.7756;138.068;354.701;220.612
76.6667;2415.11;2130.07;2010.47;541.141;558.021;724.467;15936.9;14149.6;15468.3;51.2981;25.0341;59.468;1648.54;1881.7;1627.7;1323.99;19014.8;10924.1;10455.2;1746.95;2771.35;56.612;22.2316;75.5261;1170.27;1000.2;1318.12;132.39;194.94;128.598;10.403;37.2325;14.4205;503.977;240.239;22.7387;58.7369;28.1347;56.5258;27.4806;78.4155;140.927;352.387;219.266
76.8333;2426.99;2147.33;2011.52;543.152;554.01;722.544;15752.3;14004.1;15261.9;49.0616;25.7129;62.6624;1662.6;1899.87;1634.32;1329.88;18965.1;10989.9;10447.5;1758.06;2780.99;54.6805;23.3102;74.9427;1180.45;1001.87;1330.17;135.807;191.063;125.396;10.6581;37.1234;13.1539;487.913;228.255;22.5332;59.672;27.9709;57.7208;26.9491;76.4032;142.575;358.538;220.022
77;2428.97;2133.38;2010.55;539.293;553.334;719.12;15617.2;13882.9;15536.9;49.9064;26.5308;62.3105;1663.54;1880.95;1628.72;1332.85;19042.8;11016.8;10483.3;1757.39;2784.84;54.8649;22.4269;74.1445;1174.28;996.517;1321.06;134.655;186.929;127.916;10.7268;35.2082;13.5209;480.532;217.802;23.1488;61.2869;27.5191;58.4183;26.6976;77.5764;138.01;357.176;219.566
77.1667;2433.89;2154.89;2017.88;540.065;552.869;727.341;15498.6;13751.4;15537.8;50.2891;25.698;62.0842;1651.27;1872.61;1626.83;1325.09;19151.1;11037.4;10454.1;1762.3;2798.14;54.6935;23.5171;75.8713;1165.84;995.744;1326.32;132.141;187.351;126.947;11.3587;36.3387;14.4656;466.968;212.276;22.3876;59.1542;29.4046;57.3768;27.7394;78.5552;143.506;354.877;220.839
77.3333;2431.18;2150.59;2031.04;549.65;552.504;731.825;15360;13706.4;15591;48.276;25.5124;61.9696;1671.12;1875.13;1638.92;1339.27;19206.7;11070.1;10471.4;1775.85;2809.95;54.9948;22.7751;73.9896;1179.73;1000.81;1322.68;133.751;192.253;124.036;10.6355;37.045;13.1448;461.828;200.825;23.3251;59.6666;28.1142;56.8785;26.8322;76.3194;142.983;354.229;220.624
77.5;2436.94;2145.84;2018.92;546.021;561.361;731.093;15306.9;13628;15574.2;51.8852;26.1043;62.6015;1671.2;1889.12;1635.66;1335.67;19219.5;11110.6;10434.3;1781.7;2820.68;56.0288;22.141;76.0546;1175.4;997.211;1321.12;131.584;189.801;125.879;10.14;37.1571;14.4917;451.824;193.852;23.1583;58.737;27.4982;57.2203;25.9722;77.7239;142.981;361.752;220.204
77.6667;2452.7;2151.94;2027.09;545.495;560.777;727.115;15151.7;13518;15551;50.9284;26.1455;60.8441;1677.45;1871.61;1641.83;1331.77;19198.2;11164.3;10456.6;1776.22;2809.16;56.9727;22.529;77.3678;1173.14;997.136;1326.78;132.614;190.279;123.11;11.2313;36.1309;14.1889;438.408;185.823;22.7384;57.7259;28.9945;59.1907;27.4963;77.6418;143.188;358.237;218.782
77.8333;2437.94;2149.71;2019.97;547.04;556.774;724.054;15010.4;13397.6;15553.3;48.9369;27.1243;60.7213;1671.31;1868.29;1642.68;1331.53;19218.3;11186.2;10403.6;1787.34;2828.63;57.176;23.7588;75.4265;1166.76;1000.06;1322.29;133.188;189.318;126.908;9.55786;36.1814;13.7245;425.028;177.171;22.269;59.8797;28.9203;58.0034;26.8354;76.4745;144.23;363.213;220.146
78;2455.01;2142.41;2023.8;550.236;555.059;730.351;14945.1;13369.3;15500.9;49.4399;26.8046;62.0211;1675.18;1856.41;1651.59;1340.84;19316.8;11191.1;10421.2;1803.65;2851.74;56.8307;22.7128;75.8226;1170.74;994.248;1317.83;132.597;190.387;124.302;10.3513;36.9261;13.8641;419.177;171.21;21.7889;59.6526;27.7073;57.5307;25.9802;77.5889;143.421;360.127;222.917
78.1667;2459.76;2163.37;2039.07;549.925;561.436;728.322;14808.1;13280.8;15383.8;50.4159;25.6682;63.0308;1676.79;1840.84;1644.39;1331.09;19279.3;11266;10466.8;1797.44;2851.79;55.4451;22.6475;75.2428;1161.09;1001.6;1330.05;130.436;189.434;124.966;10.5363;36.2042;13.8116;405.895;163.486;22.5884;59.0036;28.9861;58.2315;27.0149;76.2182;144.478;364.225;223.096
78.3333;2466.36;2157.7;2033.56;548.895;562.872;731.468;14660.1;13169.1;15522.4;50.6696;26.7996;59.0711;1676.14;1845.44;1658.66;1332;19349.5;11311.4;10431.8;1807.58;2863.66;57.2959;21.8332;75.0203;1160.05;1001.73;1323.97;130.012;188.063;127.026;10.9858;37.6839;13.1897;395.809;156.841;22.2853;58.2215;29.1216;57.7941;26.2195;76.7559;143.353;357.014;222.382
78.5;2472.56;2155.43;2030.26;552.695;560.7;737.342;14534.5;13018.8;15468;51.294;26.0809;60.9406;1676.32;1848.7;1647.76;1333.9;19414.1;11334;10484.3;1824.78;2872.51;56.5455;24.0876;74.9445;1163.69;1000.39;1322.58;133.293;189.613;124.365;10.7034;37.5571;14.0283;385.824;150.239;21.5266;58.329;27.1866;57.4517;27.0002;76.1721;144.637;359.94;223.604
78.6667;2471.85;2162.28;2032;555.178;562.507;737.627;14322.7;12948.5;15367.7;49.7726;26.1586;61.947;1689.13;1848.51;1662.61;1331.25;19410;11400.7;10522.5;1827.96;2879.47;58.2013;23.6804;73.2486;1166.89;1003.79;1321.27;135.388;185.975;124.623;10.8254;35.7303;14.4888;383.754;144.404;21.9342;59.8899;27.9526;59.2603;26.8037;76.5183;146.303;361.911;225.473
78.8333;2481.71;2157.04;2027.86;555.867;562.962;736.695;14180.3;12817.6;15334.6;49.4976;27.1824;60.9537;1676.02;1859.91;1661.01;1332.81;19409.6;11417.5;10550.2;1836.61;2892.85;57.7386;23.2879;74.167;1163.09;1000.2;1318.35;131.675;185.8;126.519;10.8426;35.2699;13.6669;372.004;138.542;22.1387;60.4647;26.3412;56.6427;26.3507;76.1435;150.479;364.112;224.309
79;2483.7;2158.41;2037.97;555.95;560.554;736.043;14109.1;12705.6;15166.5;50.0312;25.7009;59.9997;1683.42;1855.64;1667.71;1340.56;19495.7;11429.1;10540.2;1837.14;2891.77;56.3354;22.8556;74.5151;1157.68;1003.54;1310.45;129.248;186.686;124.64;11.4706;36.3725;13.826;362.374;133.594;22.7626;58.358;27.2449;59.7354;25.9959;76.8089;148.054;362.748;224.727
79.1667;2481.91;2160.46;2044.45;562.752;557.34;746.511;13942.2;12652.1;15047.1;49.2951;26.0804;62.8566;1684.97;1861.2;1670.11;1346.44;19580.2;11523.6;10506.4;1840.23;2893.88;55.7573;22.99;75.0595;1163.5;992.538;1301.66;129.195;187.409;124.116;10.5846;37.8034;13.8213;352.376;126.361;22.8859;56.619;27.4925;59.3406;25.5682;77.2535;148.888;363.649;222.712
79.3333;2496.45;2162.96;2042.16;557.909;561.92;740.189;13823.3;12543.5;14947.1;49.9007;26.8416;60.2694;1680.99;1855.11;1665.53;1334.04;19606.8;11525.9;10468.2;1851.51;2940.36;56.503;24.1062;75.3422;1154.96;1003.21;1311.35;130.962;189.954;123.36;10.6165;34.6555;14.0685;341.277;124.521;22.6051;58.9195;27.7486;59.8345;27.0753;79.9418;148.045;365.062;228.105
79.5;2497.88;2180.35;2042.4;557.355;564.804;746.743;13742.9;12398.7;14824;49.1837;25.7633;61.0406;1686.5;1865.2;1662.24;1351.8;19702;11556.6;10418.1;1851.08;2909.9;55.5547;23.0194;73.7294;1157.35;1002.61;1316;128.939;188.22;126.187;10.2041;36.3663;13.4388;336.621;120.249;22.3084;58.6064;26.5613;58.3411;26.4348;80.335;147.162;369.928;226.537
79.6667;2497.66;2166.53;2048.9;556.977;558.988;743.009;13600.7;12260.4;14661.3;49.9092;27.0462;60.9018;1670.82;1870.31;1676.41;1342.23;19684.7;11583.1;10403.6;1870.38;2937.6;56.8474;23.7967;75.5399;1160.01;999.478;1314.13;131.281;187.01;124.043;10.4822;36.4357;14.5545;321.762;114.054;21.6274;57.1676;26.2574;58.4408;26.9374;78.0602;150.369;365.964;223.74
79.8333;2484.05;2167.93;2054.11;558.152;563.211;741.065;13407.9;12113.6;14558;51.2269;27.5903;59.5226;1692.23;1893.21;1672.15;1341.45;19718.4;11618.6;10395.1;1863.03;2953.15;57.9786;23.6344;76.4923;1157.1;1004.65;1314.94;131.612;186.94;123.502;10.7592;35.7699;13.7134;313.887;107.214;21.8028;57.8611;28.0591;60.7415;27.1711;79.6718;150.081;364.421;227.151
80;2511.6;2181.93;2057.64;555.715;567.99;747.336;13322.6;11980.6;14405.7;49.1768;25.9072;60.9809;1693.26;1888.93;1674.63;1342.84;19722.9;11657.1;10483.8;1875.64;2956.36;56.4971;23.0871;74.938;1153.72;1005.98;1310.71;130.966;182.285;122.588;11.0206;37.0605;13.3746;310.343;103.992;21.9159;56.7515;28.1986;59.1855;27.0075;78.785;150.315;366.255;225.874
80.1667;2506.49;2167.38;2055.78;564.508;566.797;744.523;13157.8;11885.4;14240.1;49.7611;25.8717;62.7605;1695.28;1885.01;1674.98;1349.64;19876.2;11676.3;10461.5;1877.54;2977.98;55.729;23.5547;75.7287;1147.2;1007.34;1314.29;129.809;186.823;125.803;10.4356;36.3288;13.7933;303.184;101.972;21.4947;56.7645;25.6746;61.144;27.0473;78.4028;150.714;367.782;229.028
80.3333;2510.37;2176.22;2060.74;570.417;561.537;750.388;13001;11769.6;14100;50.6358;26.1935;59.3362;1703.98;1885.45;1681.18;1335.39;19783.1;11727.9;10414.2;1880.86;2980.39;55.849;24.8242;74.799;1150.69;997.43;1304.96;130.193;181.89;121.365;9.8806;36.7096;13.9265;290.274;96.35;20.3709;56.7468;27.467;59.167;27.1412;77.0662;151.177;370.658;225.771
80.5;2520.22;2171.44;2057.89;559.432;566.96;757.902;12909.2;11738.4;13953.5;49.2709;25.6607;61.7517;1691.36;1850.17;1675.93;1340.3;19914.7;11784.8;10414.1;1896.34;2998.31;57.3118;23.0327;75.8346;1150.7;1005.77;1306.83;127.303;182.852;123.353;10.6872;36.3125;14.8912;283.599;94.8198;20.7346;58.7836;27.3759;59.1656;27.5527;79.2759;150.418;371.677;229.302
80.6667;2520.4;2172.12;2045.47;567.608;558.232;748.329;12793.2;11669.2;13845.3;47.4118;26.6574;57.4513;1707.8;1825.85;1679.66;1346.35;19930.7;11769.5;10403.3;1899.4;3018.03;55.8515;24.2088;74.4445;1146.29;1004.28;1314.52;127.738;189.824;124.714;10.1407;36.5315;14.1759;273.667;90.8895;20.7179;56.6193;27.1112;60.0946;27.861;78.2634;150.177;370.052;226.903
80.8333;2515.09;2185.21;2046.14;569.97;556.518;748.193;12718.2;11594.9;13770.8;49.3723;26.3765;56.1853;1702.26;1835.95;1692.41;1342.89;19985.6;11834.8;10467.3;1912;2994.96;56.67;23.51;75.5987;1153.16;1001.65;1309.81;129.582;180.981;127.609;9.81282;36.2992;13.3554;265.945;90.4937;21.0311;56.6474;26.8524;60.8503;28.5344;78.4432;151.747;370.756;227.157
81;2514.88;2179.26;2052.61;565.585;564.71;751.96;12620.2;11433.8;13642.8;48.2585;25.8836;59.3805;1696.55;1841.27;1697.03;1339.63;19981;11860;10471;1916.76;3003.97;56.696;23.2511;74.9032;1149;1004.08;1301.55;130.345;185.343;124.354;11.2447;33.7706;13.5537;259.357;82.9811;21.9576;58.9696;28.1337;60.0109;28.1329;80.3857;154.309;370.252;225.116
