Time;20230815_CHP212_BMAL1_1;20230815_CHP212_BMAL1_2;20230815_CHP212_BMAL1_3;20230815_IMR5_BMAL1_1;20230815_IMR5_BMAL1_2;20230815_IMR5_BMAL1_3;20230815_Lan5_BMAL1_1;20230815_Lan5_BMAL1_2;20230815_Lan5_BMAL1_3;20230815_NGP_BMAL1_1;20230815_NGP_BMAL1_2;20230815_SKNBE_BMAL1_1;20230815_SKNBE_BMAL1_2;20230815_SKNBE_BMAL1_3;20230815_SKNSH_BMAL1_1;20230815_SKNSH_BMAL1_2;20230815_SKNSH_BMAL1_3;20230808_CHP212_BMAL1_1;20230808_CHP212_BMAL1_2;20230808_CHP212_BMAL1_3;20230808_Lan5_BMAL1_1;20230808_Lan5_BMAL1_2;20230808_Lan5_BMAL1_3;20230808_NGP_BMAL1_1;20230808_NGP_BMAL1_2;20230808_NGP_BMAL1_3;20230808_SKNAS_BMAL1_1;20230808_SKNAS_BMAL1_2;20230808_SKNAS_BMAL1_3;20230808_SKNBE_BMAL1_1;20230808_SKNBE_BMAL1_2;20230808_SKNBE_BMAL1_3;20230808_SKNSH_BMAL1_1;20230808_SKNSH_BMAL1_2;20230808_SKNSH_BMAL1_3;20220705_GIMEN_BMAL1_1;20220705_GIMEN_BMAL1_2;20220705_GIMEN_BMAL1_3;20220705_Kelly_BMAL1_1;20220705_Kelly_BMAL1_2;20220705_Kelly_BMAL1_3;20220705_SY5Y_BMAL1_1;20220705_SY5Y_BMAL1_2;20220705_SY5Y_BMAL1_3;20220628_Kelly_BMAL1_1;20220628_Kelly_BMAL1_2;20220628_Kelly_BMAL1_3;20210601_CHP212_BMAL1_1;20210601_CHP212_BMAL1_2;20210601_CHP212_BMAL1_3;20210601_SY5Y_BMAL1_1;20210601_SY5Y_BMAL1_2;20210601_SY5Y_BMAL1_3;20210309_IMR5_BMAL1_1;20210309_IMR5_BMAL1_2;20210309_IMR5_BMAL1_3;20210309_SKNAS_BMAL1_1;20210309_SKNAS_BMAL1_2;20210309_SKNAS_BMAL1_3
82.5;20.9944;49.5561;18.3683;1512.71;1799.31;1634.68;4798.02;4516.72;4664.47;834.158;569.634;7838.54;10381.4;1508.74;248.143;169.518;212.51;22.4444;49.2082;21.2112;4566.35;4297.13;3236.72;2488.77;2294.44;2245.96;793.276;562.989;676.318;10459.2;17707.2;13087.4;319.369;413.729;325.863;194.476;222.707;229.4;39.8756;15.1078;48.2108;44.4688;33.7574;49.2716;45.1856;15.0815;51.701;11.2405;39.9862;14.4161;48.7639;100.249;42.9013;100.779;66.6801;154.54;292.238;333.843;344.669
82.6667;21.759;47.8234;17.5495;1504.39;1782.69;1622.01;4800.23;4543.56;4666.1;835.73;556.944;7795.85;10361.4;1491.66;247.354;168.748;213.739;23.1844;51.5944;21.4876;4551.26;4296.9;3258.01;2490.38;2303.55;2245.78;797.144;565.84;678.402;10487.7;17720.4;13112.9;320.075;409.908;324.756;197.965;218.344;229.18;39.5968;14.9385;48.0106;43.2202;34.3949;50.4357;45.4244;14.5475;51.4413;12.3003;37.8695;15.4622;48.3051;101.232;42.9636;101.155;64.6988;155.872;287.941;337.679;346.774
82.8333;21.5682;48.7274;17.2459;1491.71;1763.8;1625.02;4807.23;4549.69;4669.2;822.625;552.027;7762.53;10325;1469.66;249.815;169.117;214.341;22.6986;51.1687;22.2919;4574.24;4312.79;3247.17;2486.12;2313.39;2238.41;791.075;563.295;679.808;10485.3;17807.3;13177.1;323.684;411.37;324.948;196.393;220.904;228.745;40.171;15.035;49.473;42.5265;33.4049;47.9084;46.2574;15.6356;52.4804;12.6904;38.5952;14.8092;49.7534;99.3034;43.2206;96.427;63.5668;155.021;286.466;332.258;348.379
83;20.1592;48.3352;17.9548;1493.62;1751.3;1616.6;4832.1;4582.45;4669.87;818.56;538.367;7761.44;10302.1;1451.58;250.312;171.429;212.13;21.6343;51.0251;20.9765;4560.49;4316.7;3259.09;2492.56;2297.9;2252.59;797.261;565.281;678.541;10489.9;17834.2;13239.7;318.8;409.219;328.295;197.816;218.319;225.369;39.9562;15.4212;49.5564;42.6784;32.4428;51.5287;46.9212;15.2595;51.067;12.0228;37.7674;15.5228;48.7949;99.7665;44.7563;96.7984;61.1332;150.414;282.224;338.227;345.772
83.1667;21.9014;49.5354;16.7558;1478.56;1735.94;1608.91;4813.72;4625.35;4665.55;810.599;535.582;7718.46;10257.3;1433.48;254.026;170.654;213.597;22.3903;50.207;21.461;4569.15;4305.47;3262.37;2489.16;2312.4;2255.32;800.892;562.987;683.38;10473.6;17822.9;13264.8;318.033;407.022;325.256;193.489;217.667;231.698;39.8024;13.9405;48.3029;45.1729;32.2362;50.5621;46.8516;14.5898;51.7697;12.0364;38.4305;15.5555;47.9905;99.6846;43.8808;96.2946;60.6008;150.161;279.74;337.709;345.268
83.3333;21.5805;48.9405;19.231;1485.54;1724.18;1613.44;4820.39;4638.29;4684.38;802.009;526.31;7709.89;10211.3;1415.25;249.019;170.129;214.037;22.0468;49.8672;21.5643;4582.08;4334.52;3253.63;2497.25;2317.74;2249.16;799.252;572.303;679.983;10473.8;17905.7;13289.1;320.528;411.655;320.764;195.681;220.944;230.855;41.6757;15.0161;47.6836;42.2676;31.4592;49.871;45.116;14.8035;51.9846;11.9183;38.2178;14.2565;48.044;102.431;43.8273;95.938;58.553;152.295;278.042;335.664;341.948
83.5;20.7505;47.5949;18.124;1465.04;1710.84;1590.08;4833.81;4645.46;4695;795.936;513.546;7668.17;10187.2;1404.46;253.486;170.051;213.864;22.1805;50.673;21.8603;4587.98;4325.45;3252.87;2499.43;2308.05;2254.27;800.911;566.763;685.952;10444.4;17951.1;13310.5;315.978;411.263;321.389;195.479;216.128;229.933;38.5341;13.9477;47.9866;43.0179;31.5024;51.6;47.3646;15.4907;50.7685;11.4153;38.2374;16.1876;49.7755;100.283;43.2485;94.5006;57.8388;146.916;274.941;333.703;343.932
83.6667;20.9973;47.1227;17.643;1464.17;1702.64;1593.32;4833.89;4673;4664.97;782.367;506.112;7656.57;10162.1;1385.51;250.421;172.771;216.957;22.9307;49.7137;22.258;4612.92;4326.3;3266.73;2519.84;2318.65;2242.74;806.283;566.911;690.444;10437.8;17970.4;13379.6;313.483;409.33;322.175;194.274;215.489;225.307;41.2028;14.7672;49.9964;44.431;29.4054;51.0051;47.3749;14.677;51.0612;11.8349;37.496;14.1778;48.7082;100.943;44.807;95.631;55.9316;148.322;274.32;336.517;346.228
83.8333;22.5681;47.5354;18.594;1464.46;1689.36;1587.82;4856.39;4707.56;4707.46;777.164;499.209;7636.52;10127.2;1378.06;251.186;167.03;218.906;22.5044;49.8427;21.6773;4586.18;4344;3282.37;2519.68;2305.03;2255.43;797.671;565.161;687.588;10427.4;18001.7;13423.7;319.74;411.061;322.128;195.844;213.731;225.61;40.188;16.0882;49.1247;42.0817;31.1648;48.5252;45.9735;14.2402;51.044;11.9982;35.9517;14.8605;49.0139;100.945;43.7155;91.9549;55.0884;146.963;269.13;337.82;341.386
84;20.869;48.8707;17.3014;1448.18;1672.81;1577.15;4862.42;4709.98;4716.15;767.836;483.531;7623.44;10118.6;1358.57;249.326;167.352;216.371;23.5453;50.3101;21.8334;4609.3;4339.08;3282.27;2526.15;2308.5;2254.96;801.029;572.772;700.942;10446.7;17963.3;13452.4;320.886;409.579;321.99;192.796;214.67;225.109;42.0229;15.5649;47.8254;42.8087;29.6454;49.0921;45.7225;15.3833;49.8996;11.9375;37.2656;15.036;48.2032;100.633;43.9313;91.2886;52.9276;146.663;271.898;337.109;344.708
84.1667;21.4845;49.5327;18.2473;1447.64;1656.18;1570.51;4858.16;4733.52;4665.09;765.177;476.707;7584.18;10081.3;1346.88;253.962;171.518;212.018;22.511;50.8556;22.395;4602.88;4339.87;3282.56;2509.02;2315.55;2249.73;812.052;571.935;692.235;10423.7;18021.3;13472.1;314.955;407.765;321.752;188.234;217.051;225.49;39.2569;13.9981;50.3964;41.2444;30.1843;49.0477;46.5898;14.7735;49.154;11.836;38.7377;14.4018;50.4712;101.475;43.8033;90.2289;51.9211;146.263;267.941;332.954;341.176
84.3333;21.4029;48.2068;17.9784;1429.16;1647.8;1562.37;4863.53;4778.14;4729.71;757.777;475.606;7587.18;10057.2;1328.72;252.723;175.236;216.989;23.6054;50.0776;21.8934;4604.63;4353.55;3291.16;2514.42;2308.44;2257.51;809.516;575.413;696.502;10400.5;17960.2;13532.7;316.202;409.409;320.14;189.883;214.065;225.132;39.0491;14.7663;47.8298;41.5073;28.5249;49.9105;48.2178;14.6628;50.8134;11.4631;38.1399;14.1955;49.2587;103.418;44.4656;90.6799;49.7132;145.549;265.48;331.604;343.043
84.5;21.1325;46.955;17.7385;1427.04;1625.57;1564.85;4880.57;4784.58;4731.65;747.52;470.245;7550.98;10032.2;1312.08;255.621;170.453;218.663;21.4478;49.7751;22.5935;4607.19;4347.52;3285.44;2523.14;2317.76;2247.77;809.177;577.637;699.142;10393.8;18037.9;13558.8;314.301;408.957;320.006;190.275;211.198;222.869;39.795;15.1188;49.4815;41.5282;28.4455;49.7073;46.9047;15.2665;50.0433;11.4702;37.6602;14.5583;51.2721;102.93;43.2152;87.4347;49.1683;142.973;267.928;329.188;338.015
84.6667;21.5009;47.7636;18.0648;1414.9;1614.23;1542.04;4862.84;4813.26;4719.26;746.717;458.287;7526.36;10019;1298.54;251.238;169.078;217.401;22.5557;49.1546;21.6994;4632.15;4354.36;3289.95;2517.29;2317.44;2252.76;807.154;573.94;700.514;10379.9;18043.8;13605.5;316.549;405.843;325.027;190.581;215.45;219.371;40.6159;14.1405;49.1059;39.3728;27.4789;48.4792;46.2786;15.0123;50.6947;12.4712;37.8323;15.4734;50.6512;101.031;45.3317;86.2484;48.2202;144.195;262.523;326.848;341.369
84.8333;20.5993;49.3752;17.6088;1408.61;1596.43;1533.59;4909.39;4851.2;4758.35;731.696;450.081;7501.39;9958.81;1280.47;259.358;168.46;216.785;23.191;50.4344;21.6817;4621.37;4377.65;3304.27;2523.45;2307.48;2253.98;809.504;579.015;700.89;10321.8;18058.8;13673.2;312.402;408.246;325.626;191.086;212.219;221.616;40.0276;15.3507;48.2948;41.8724;27.7074;49.6279;46.4013;14.6318;51.7966;11.5219;38.1954;16.1736;49.6981;102.299;46.1307;86.1811;46.1115;141.126;258;326.367;340.219
85;21.6262;47.7883;18.1887;1401.9;1574.15;1525.89;4909.88;4849.48;4734.98;721.093;442.789;7482.03;9934.9;1275.08;254.987;171.253;216.896;22.1964;50.6109;21.3544;4627.92;4364.44;3314.13;2542.09;2322.23;2260.68;810.061;577.491;709.075;10323;18138.2;13671.1;313.684;400.967;323.616;186.441;213.254;218.098;39.9896;15.675;47.0266;41.6546;26.6571;49.4212;47.2201;14.44;49.6643;11.8359;38.0845;13.7716;51.3298;103.294;45.3088;84.5162;45.5456;139.65;259.976;324.662;334.385
85.1667;21.161;47.8718;17.6463;1387.27;1577.23;1523.08;4918.76;4865.27;4750.39;718.972;428.381;7445.68;9913.46;1255.78;255.485;171.561;215.341;22.6847;51.1307;22.1336;4628.55;4377.99;3313.04;2536.61;2315.51;2258.09;808.478;579.61;701.075;10310.9;18120.9;13710.7;315.967;402.333;323.392;190.895;210.728;220.044;41.0526;14.8329;48.2074;41.0694;27.3181;50.9567;46.3238;15.0639;49.9292;11.3441;38.3206;14.8936;51.1626;100.773;45.8256;83.2253;44.4128;139.348;252.339;328.336;337.267
85.3333;21.7013;50.2213;17.9782;1383.6;1544.66;1510.97;4941.13;4906.03;4794.59;707.743;432.721;7446.33;9878.45;1252.77;252.18;170.722;220.198;22.2904;51.5679;22.116;4650.42;4392.73;3320.89;2516.97;2318.07;2255.47;810.609;581.262;709.969;10306.9;18170.5;13731.9;313.981;410.056;315.752;188.846;211.93;219.461;40.2948;15.2482;48.261;43.4299;26.5686;49.6243;44.9793;14.3269;52.0495;11.5637;38.8797;15.183;49.0164;103.08;46.1585;80.6503;43.5052;142.736;250.36;324.337;335.798
85.5;21.2102;48.3763;17.8131;1379.11;1536.66;1497.03;4917.09;4887.85;4763.64;701.154;420.442;7400.64;9825.98;1231.33;254.041;170.106;220.365;22.4642;50.2525;21.5349;4655.11;4390.15;3322.08;2536.16;2311.37;2258.72;818.588;585.747;706.921;10281;18107.2;13743.4;315.323;410.446;320.728;183.401;210.016;218.805;39.6382;15.8438;49.5444;41.2298;25.8545;47.7001;45.8544;14.5261;50.2855;11.9068;36.9804;13.9153;48.9192;104.3;46.2207;81.2779;42.0238;139.276;252.186;324.798;336.806
85.6667;21.5812;48.2391;17.8103;1369.43;1511.61;1497.83;4956.42;4925.57;4762.05;694.754;412.78;7382.73;9798.52;1220.98;255.405;170.409;220.898;21.4913;51.537;21.5493;4641.94;4390.99;3321.02;2528.19;2313.58;2251.61;812.387;585.534;709.794;10258.9;18202.7;13795.6;310.769;404.2;322.385;183.107;209.616;220.215;40.0888;14.4443;48.3685;39.7113;26.7586;49.1815;46.9176;14.289;50.3132;11.5589;38.3634;15.3105;51.2495;104.42;46.7597;80.0144;41.4112;133.89;249.189;327.914;333.92
85.8333;20.8243;49.4253;17.2399;1357.03;1501;1496.11;4964.63;4948.2;4787.34;684.224;407.143;7384.3;9780.24;1207.36;255.939;171.248;216.762;22.4634;50.5999;21.7514;4696.29;4404.66;3336.66;2541.83;2325.06;2251.23;818.603;583.532;722.35;10201.2;18122.4;13821.3;313.013;405.618;320.34;183.763;209.899;217.033;40.6926;15.1188;50.6701;42.4988;26.0047;50.044;48.3372;15.3287;50.5294;11.7939;39.5014;14.8162;50.2367;104.073;44.549;82.1713;41.0367;137.878;244.59;322.174;331.71
86;21.2373;49.6321;17.6324;1345.62;1493.83;1477.2;4948.7;4942.27;4781.42;679.561;394.619;7337.38;9728.44;1190.75;253.806;169.307;215.994;21.6042;50.3666;22.3872;4686.23;4401.62;3333.53;2538.61;2317.65;2253.01;819.94;586.051;724.255;10237.9;18164.8;13834.8;311.908;403.92;317.779;182.706;206.835;215.879;40.5026;14.6766;49.1204;40.8042;24.5596;49.7077;45.7646;14.8095;50.5278;11.8958;37.2777;14.6893;52.0841;106.79;45.8657;77.1135;40.0248;136.24;241.35;318.838;331.811
86.1667;20.5697;48.6729;18.3228;1336.44;1484.46;1477.5;4954.88;4998.8;4766.55;672.87;390.849;7321.58;9700.15;1174.13;253.233;171.374;220.754;22.0458;50.9008;21.7827;4678.34;4412.73;3321.27;2550.74;2322.54;2246.52;817.203;585.006;716.827;10175.2;18201.8;13921.5;312.911;400.701;316.792;182.206;204.453;213.348;39.6723;14.6864;49.1964;40.3708;24.2788;50.3792;46.4821;15.9123;50.8186;11.7467;37.0776;14.5251;50.8036;106.484;45.7637;77.6979;38.7553;136.159;242.107;316.978;329.867
86.3333;20.9315;48.4944;18.6107;1331.59;1462.85;1462.47;4974.97;4993.26;4800.22;662.267;382.548;7277.67;9681.4;1162.87;259.478;173.457;219.648;22.7606;50.7612;20.7007;4678.69;4422.91;3334.12;2541.83;2319.96;2257.34;815.188;587.29;719.119;10131.5;18242.3;13934.8;308.225;406.124;318.907;185.291;206.581;217.456;40.1469;15.2804;49.7649;40.082;24.6066;50.1896;46.3064;14.4322;52.3903;11.5317;37.8396;14.3302;50.0859;105.602;46.2587;77.0772;38.5341;133.775;238.287;320.824;335.278
86.5;20.4342;49.2787;17.7077;1316.93;1445.94;1447.79;4970.06;5003.46;4788.61;656.635;370.912;7245.47;9674.13;1144.67;258.728;169.566;220.086;23.4067;50.0051;22.2232;4685.88;4435.05;3333.69;2543.49;2311.27;2254.8;818.406;590.125;724.894;10104.3;18201.8;13960.2;314.022;409.588;318.998;183.419;206.748;216.209;39.1666;14.433;47.9454;40.8532;23.5448;50.0007;46.4955;14.57;49.0968;11.6802;39.9735;14.974;51.8875;103.694;47.7428;76.6703;37.7503;132.195;235.642;319.455;328.946
86.6667;22.0166;49.0069;18.2601;1295.06;1427.35;1443.14;4973.76;5020;4791.99;640.963;367.211;7231.86;9621.28;1144.38;254.493;171.431;216.845;24.7484;51.072;22.2911;4680.82;4446.86;3359.22;2559.16;2322.07;2259.92;822.751;588.83;729.506;10085.6;18234.5;14018.6;308.109;403.569;316.942;184.935;206.917;212.32;40.2267;15.0487;51.1097;41.6264;23.9259;49.9445;46.4187;14.1697;48.5655;12.0961;38.3983;14.4163;51.7983;106.983;47.0933;76.0796;38.2838;131.857;234.194;317.416;331.757
86.8333;20.1291;49.2267;18.1234;1294.02;1423.83;1435.65;5001.66;5049.08;4821.23;639.72;360.343;7221.27;9580.7;1135.96;257.417;170.186;219.526;22.3542;49.6075;22.3106;4679.67;4441.12;3346.45;2551.33;2312.89;2258.99;816.292;588.28;734.138;10057.1;18110.7;14056.5;313.272;405.149;321.47;185.132;207.35;214.063;39.2728;14.9718;49.2011;41.7947;21.9685;49.6223;46.322;15.4272;50;11.9476;39.4234;15.4061;53.9505;105.148;46.3053;73.59;36.1902;130.321;230.478;316.545;329.357
87;20.4546;48.2548;17.9014;1290.88;1403.11;1425.41;4996.69;5019.34;4812.94;632.068;347.232;7197.88;9562.87;1117.18;255.41;171.281;222.391;24.2247;49.3347;21.6136;4693.67;4450.34;3354.98;2574.12;2321.88;2256.63;821.078;595.169;731.867;10031.9;18157.1;14073.4;307.629;400.285;317.846;182.478;204.586;213.309;41.0671;14.2094;49.4395;40.8502;22.7918;50.3652;46.7641;15.1677;50.4384;11.8621;38.2087;15.1579;52.4712;104.172;46.0296;73.2414;35.1554;132.46;227.068;311.855;329.735
87.1667;22.2074;48.8166;18.0381;1268.69;1378.45;1411;4993.63;5047;4818.09;619.316;347.434;7190.87;9527.75;1109.79;255.416;172.248;223.57;23.5574;49.3432;22.0198;4693.42;4435.91;3372.7;2546.45;2315.57;2257.79;819.124;599.261;731.262;10002;18180.4;14152;307.769;405.504;313.618;181.558;206.287;210.068;40.995;14.7605;48.8751;41.3552;22.2609;49.7456;46.8027;14.7429;50.1697;11.7617;38.5452;14.6348;51.0973;104.491;46.607;74.5116;34.3079;127.154;223.015;314.027;330.293
87.3333;21.7432;48.1719;17.4787;1259;1372.79;1399.85;5006.35;5059.69;4843;616.227;337.959;7129.37;9513.29;1089.66;255.827;176.295;222.243;23.8763;49.4474;21.9737;4704.63;4441.72;3367.03;2550.81;2327.25;2256.36;821.853;592.898;735.208;9979.05;18145.6;14197.8;312.291;399.997;321.705;184.591;202.419;211.679;39.2324;15.6162;49.5759;41.7563;23.1423;49.2536;46.6823;14.7279;48.7058;11.5044;37.7456;14.4771;51.9227;104.48;47.2984;72.2362;34.9395;128.614;224.24;314.518;325.953
87.5;21.2204;50.1118;17.6378;1247.09;1349.72;1393.11;5012.06;5062.79;4827.48;609.294;332.985;7116.08;9480.21;1076.71;261.33;176.949;222.358;22.5851;50.7181;22.1194;4726.28;4471.64;3377.86;2560.63;2319.97;2249.25;822.351;601.105;736.355;9903.42;18114.9;14217.9;307.567;401.58;317.017;181.501;201.5;211.785;41.6757;14.6576;48.7085;41.5029;22.4389;49.5876;47.8604;15.3451;49.4867;12.297;39.5357;14.952;52.3101;106.94;46.6359;72.3661;34.2829;128.006;219.26;315.583;323.523
87.6667;20.6093;47.8099;17.7501;1233.84;1336.44;1381.32;5011.76;5098.95;4842.47;605.915;323.069;7094.73;9444.93;1070.48;261.031;173.424;223.683;23.003;51.4422;22.3935;4717.98;4446.33;3364.99;2555.36;2328.81;2253.97;825.998;602.632;742.234;9879.18;18171.7;14259.4;308.347;405.74;315.508;181.855;200.363;210.177;42.5265;14.7568;47.5058;41.2407;22.0011;47.4975;44.8839;15.1102;49.8853;11.6619;36.0623;14.7086;51.5451;103.752;47.0441;71.9554;32.7987;124.766;217.299;309.809;322.995
87.8333;21.034;49.0889;17.2044;1225.98;1327.3;1374.72;5038.69;5092.94;4852.8;594.226;318.098;7087.45;9423.75;1054.52;257.539;173.748;224.949;22.8426;50.3091;22.7411;4707.34;4462.93;3377.36;2558.38;2316.86;2248.06;820.806;604.886;742.829;9821.25;18084.9;14272.6;308.93;408.879;318.774;183.014;203.133;210.109;40.1284;15.283;47.9369;41.5505;22.1691;48.7436;47.0321;14.7909;50.4347;12.5796;37.4508;15.4178;52.4181;105.406;47.4231;72.2395;33.292;123.718;215.313;313.315;320.255
88;21.3324;47.8338;17.0253;1214.23;1309.66;1356.61;5024.55;5101.15;4855.6;584.171;312.689;7082.56;9386.58;1044.06;261.23;173.527;223.767;22.0957;50.6136;22.0372;4729.89;4476.73;3383.65;2565.19;2324.39;2275.32;827.788;602.586;742.375;9774.82;18134.6;14280.6;307.24;401.475;315.925;182.442;200.461;208.26;39.7953;14.3549;47.9404;41.3673;21.2195;49.1877;46.1242;13.8564;51.082;11.8581;38.5053;14.4798;52.1844;105.547;48.3189;70.6568;33.5362;123.325;211.755;310.02;324.03
88.1667;20.9515;47.2072;17.3967;1204.67;1295.97;1357.1;5034.68;5114.64;4859.87;577.569;306.781;7055.51;9357.7;1035.02;258.326;174.23;220.904;23.3648;50.8556;21.8991;4744.3;4467.48;3385.13;2537.5;2315.67;2260.77;829.244;604.833;749.688;9730.81;18031.1;14339.6;305.899;398.023;315.621;178.028;201.169;213.245;39.3182;14.2064;47.0775;41.6998;20.8589;48.0861;47.4302;14.6014;51.0144;12.3345;37.4706;14.7292;52.0633;105.944;47.6177;71.0838;32.265;124.274;213.206;310.553;322.382
88.3333;21.2775;48.0373;17.2336;1188.24;1276.46;1337.52;5047.84;5119.25;4860.88;568.533;298.153;7015.05;9307.34;1022.88;259.785;174.914;226.742;22.929;49.1884;22.7405;4752.07;4472.67;3393.58;2552.98;2308.47;2251.62;821.011;601.189;748.851;9686.54;18011.6;14358.6;304.361;404.742;312.653;177.841;199.939;208.518;38.4482;14.1845;49.9358;40.1542;21.4019;49.628;48.0714;14.6102;48.6006;12.8322;37.754;15.1961;53.007;109.963;46.5382;69.1315;30.9461;124.042;210.077;307.905;323.088
88.5;22.1816;47.6515;17.1766;1165.08;1259.05;1335.45;5055.42;5135.15;4865.97;561.589;290.785;6986.85;9277.85;1010.52;257.643;170.818;224.983;21.4823;50.9578;22.5498;4752.95;4498.61;3397.03;2555;2318.11;2255.31;828.402;611.875;752.013;9668.68;17982.2;14376.8;304.249;398.162;312.767;179.325;197.11;209.445;40.6512;14.4449;48.2364;39.87;21.4383;49.5736;47.1422;13.9109;50.3097;11.7172;38.968;15.207;53.7323;106.478;47.3328;69.7209;31.4931;120.765;208.434;302.418;323.172
88.6667;21.6186;47.628;17.1032;1167.24;1243.05;1322.56;5061.34;5151.6;4875.25;555.44;283.333;6956.63;9247.25;1002.96;261.244;173.196;220.003;22.6403;49.6683;22.1471;4745.29;4480.82;3409.86;2567.54;2318.78;2249.95;842.577;604.798;760.563;9625.4;17954.4;14431.4;307.392;396.57;309.476;177.807;202.358;207.336;39.9418;14.0774;48.1924;40.2413;19.8108;49.5889;46.5582;14.2472;51.1726;11.6614;37.7745;14.7873;51.6178;107.964;47.9216;69.6217;29.9918;119.508;204.272;305.089;315.431
88.8333;22.34;49.438;17.5062;1153.46;1230.12;1303.98;5048.94;5129.93;4888.16;552.687;282.416;6920.61;9239.67;996.637;262.751;172.275;228.519;24.0072;49.7876;22.3816;4781.36;4489.89;3393.78;2558.22;2317.59;2253.21;839.631;612.063;760.137;9573.05;18027.2;14479.2;306.393;397.664;312.992;177.807;199.674;208.318;40.5892;14.3586;46.8941;39.2635;21.032;48.1582;48.2273;14.2196;48.8404;11.8331;38.7662;15.0917;54.6753;101.923;47.8951;68.1517;31.1537;119.291;202.79;304.635;322.544
89;19.9817;46.5942;17.7631;1137.74;1228.23;1301.57;5099.32;5130.23;4885.68;545.207;274.087;6940.72;9186.37;981.323;256.188;175.443;223.657;23.2876;49.176;21.9656;4755.89;4510.27;3407.85;2561.37;2318.21;2258.98;826.679;611.368;763.382;9532.34;17980.4;14535.6;300.367;396.865;316.878;174.199;199.957;204.472;38.9361;14.4692;48.4401;40.4491;19.2882;48.4335;46.2117;14.304;50.4846;11.9849;37.9262;15.1797;53.4351;108.435;48.6299;68.9084;29.6953;118.244;201.418;301.038;310.461
89.1667;20.7623;48.3599;18.0781;1130.02;1196.47;1294.31;5081.7;5170.64;4883.44;533.567;268.602;6887.04;9165.57;973.138;255.992;171.292;227.536;23.665;50.6395;22.068;4772.55;4502.55;3407.43;2565.04;2306.17;2245;833.055;607.958;767.773;9456.84;17937.4;14525.3;301.564;400.162;316.149;176.847;200.453;206.249;40.252;13.846;48.1031;40.3683;18.7565;49.7729;47.6822;15.0458;50.6459;11.1803;38.7423;16.1562;53.131;111.913;46.3722;68.2038;28.807;115.945;198.319;300.491;315.965
89.3333;21.1818;48.7667;17.9733;1118.48;1190.3;1285.51;5107.91;5156.63;4894.79;529.172;260.747;6879.23;9130.87;964.193;260.007;175.594;221.739;23.5161;50.5653;21.4693;4771.86;4509.82;3424.16;2567.54;2315.82;2252.44;843.767;601.384;762.645;9429.81;17908;14560.1;304.134;397.048;314.872;176.65;195.339;203.964;40.9616;14.5991;49.1704;39.8482;20.9715;48.7801;46.528;15.1961;50.5563;11.098;39.0953;15.3048;52.0906;107.364;47.0663;67.6081;29.3711;114.979;198.154;299.235;312.691
89.5;20.3525;47.9615;18.584;1089.82;1172.66;1273.6;5124.97;5163.22;4901.82;522.73;258.042;6844.4;9093.59;949.314;261.979;174.109;227.741;22.4024;50.995;21.705;4796.06;4526.82;3412.25;2558.11;2323.56;2247.87;831.742;607.746;769.852;9337.33;17927.1;14610.9;302.059;398.101;315.209;172.795;195.493;201.311;41.2179;15.1541;49.177;42.4226;19.2986;48.4696;46.2703;15.4252;47.3044;11.6817;38.2793;15.3549;53.9686;108.651;47.4012;66.6744;28.2918;115.408;195.207;303.248;319.263
89.6667;19.8299;50.4869;17.6524;1084.95;1164.23;1264.71;5110.64;5170.53;4896.86;508.065;253.291;6848.07;9061.84;936.261;259.952;174.545;228.602;21.9785;49.6084;21.3103;4800.06;4527.84;3431.69;2556.63;2311.31;2255.31;837.621;608.577;768.328;9307.8;17843.7;14610.2;307.696;395.991;318.865;174.768;194.78;204.304;40.075;14.0225;48.1785;40.8558;18.7107;48.0708;46.9255;14.6601;50.8042;12.2701;37.4685;15.1139;53.2446;109.951;47.8465;66.5102;28.3583;116.602;194.159;302.131;311.294
89.8333;20.8584;48.6343;18.7407;1073.41;1154.47;1241.01;5122.31;5161.03;4922.22;504.934;243.592;6800.29;9011.95;924.286;257.424;175.743;228.458;22.6675;49.5785;21.6075;4803.11;4536.52;3429.86;2556.7;2324.85;2250.46;834.802;612.681;772.427;9265.06;17793.7;14641.7;303.693;397.303;313.445;172.757;200.449;203.441;40.1503;15.5998;48.6109;40.7432;18.7013;50.2599;45.8427;15.0581;50.0794;12.4977;38.0329;14.4894;55.5147;105.708;49.2934;66.2967;28.2261;113.724;188.792;300.249;314.101
90;19.7036;48.6446;17.3131;1062.46;1137.18;1224.93;5113.68;5183.34;4930.78;494.946;240.872;6791.32;9001.78;909.204;261.929;174.034;223.739;24.0495;50.625;21.3192;4799.74;4543.4;3436.95;2555.47;2307.76;2247.62;849.622;616.645;775.491;9215.55;17748;14629.9;296.632;389.868;316.468;174.312;200.285;204.872;40.6444;14.8764;49.411;41.3525;18.9066;48.9011;44.6362;14.693;49.0387;11.9961;37.2205;15.1849;54.6681;109.799;47.3156;65.4251;26.6302;112.126;186.76;296.466;310.056
